business,industry,order,stage,capital,revenue,inputs,maintenance,profit_after_tax,payback_hours,npc_profit,utility_stress_profit,upgrade_payback_hours,input_output_scale_ratio
water_treatment,water,3,19,227673.62,82882.9619,6095.5625,40.6,66769.7155,3.4098,57122.4257,73758.0074,3.1108,0.268262
water_treatment,water,3,20,258718.8,108949.6488,6140.3043,40.6,89408.8077,2.8937,77908.6626,99758.0146,1.3713,0.205577
water_treatment,water,3,21,283695.81,119844.6164,6324.512,40.6,98727.1688,2.8735,86348.3251,110378.4533,2.6804,0.192495
water_treatment,water,3,22,311670.06,131829.078,6514.246,40.6,108988.5819,2.8597,95651.2934,122080.1501,2.7262,0.180245
water_treatment,water,3,23,343001.22,145011.9752,6709.6762,40.6,120287.6782,2.8515,105904.4659,134971.7933,2.7729,0.168775
water_treatment,water,3,24,378092.12,159513.1728,6910.9654,40.6,132728.5984,2.8486,117203.4902,149173.005,2.8206,0.158035
water_treatment,water,3,25,417393.93,175464.5006,7118.2944,40.6,146425.8774,2.8505,129653.5589,164815.3457,2.8693,0.147978
water_treatment,water,3,26,461411.95,193010.9414,7331.8441,40.6,161505.4927,2.8569,143370.387,182043.5286,2.919,0.138561
water_treatment,water,3,27,510712.14,212312.0422,7551.7989,40.6,178106.0896,2.8675,158481.3354,201016.8257,2.9698,0.129744
water_treatment,water,3,28,565928.35,233543.2464,7778.3505,40.6,196380.1374,2.8818,175126.4713,221910.3949,3.0216,0.121487
water_treatment,water,3,29,627770.5,256897.5697,8011.7015,40.6,216495.3833,2.8997,193459.9035,244916.9501,3.0744,0.113756
water_treatment,water,3,30,791950.26,356060.0296,7963.2309,40.6,302808.8928,2.6153,272862.5773,344151.6467,1.9021,0.081579
water_treatment,water,3,31,869525.06,391666.0233,8202.1298,40.6,333578.2653,2.6067,300989.0239,379401.604,2.5212,0.076387
water_treatment,water,3,32,956408.83,430832.6283,8448.1934,40.6,367439.1364,2.6029,331953.2126,418201.4949,2.5659,0.071526
water_treatment,water,3,33,1053718.66,473915.8898,8701.6385,40.6,404701.0766,2.6037,366039.654,460907.0414,2.6115,0.066975
water_treatment,water,3,34,1162705.67,521307.4853,8962.6859,40.6,445704.6535,2.6087,403561.3594,507909.5922,2.658,0.062713
water_treatment,water,3,35,1284771.12,573438.2339,9231.567,40.6,490824.4782,2.6176,444862.6366,559639.6211,2.7054,0.058722
water_treatment,water,3,36,1421484.42,630782.0533,9508.5169,40.6,540472.6547,2.6301,490322.2674,616570.6959,2.7536,0.054985
water_treatment,water,3,37,1574603.32,693860.2613,9793.7706,40.6,595102.5249,2.6459,540356.9531,679223.7838,2.8028,0.051486
water_treatment,water,3,38,1746096.48,763246.2848,10087.585,40.6,655212.7468,2.6649,595425.0504,748171.9291,2.853,0.048209
water_treatment,water,3,39,1938168.82,839570.9238,10390.2132,40.6,721351.8962,2.6869,656030.8193,824045.5545,2.9041,0.045142
water_treatment,water,3,40,2503504.68,1223674.6157,10198.9277,40.6,1055688.5266,2.3714,963600.7011,1208434.3235,1.6909,0.030402
water_treatment,water,3,41,2744440.23,1346042.076,10504.8941,40.6,1161882.0263,2.3621,1061035.7197,1330345.7952,2.2688,0.028467
water_treatment,water,3,42,3014288.04,1480646.2862,10820.0432,40.6,1278713.5095,2.3573,1168246.3643,1464480.3316,2.3097,0.026656
water_treatment,water,3,43,3316517.59,1628710.9056,11144.6426,40.6,1407247.3268,2.3567,1286211.1606,1612061.1931,2.3514,0.024959
water_treatment,water,3,44,3655014.69,1791582.0041,11478.9817,40.6,1548654.3075,2.3601,1416006.5307,1774434.0184,2.3938,0.023371
water_treatment,water,3,45,4034131.44,1970740.1992,11823.3535,40.6,1704222.3338,2.3671,1558816.5291,1953078.9885,2.437,0.021884
water_treatment,water,3,46,4458742.2,2167814.2178,12178.0545,40.6,1875368.1401,2.3775,1715943.6926,2149624.3883,2.481,0.020491
water_treatment,water,3,47,4934306.25,2384595.6449,12543.3957,40.6,2063650.1348,2.3911,1888820.8224,2365861.3391,2.5258,0.019187
water_treatment,water,3,48,5466937.99,2623055.2028,12919.6954,40.6,2270782.5695,2.4075,2079024.0192,2603760.0891,2.5715,0.017966
water_treatment,water,3,49,6063485.54,2885360.7323,13307.2863,40.6,2498651.176,2.4267,2288287.0564,2865487.9831,2.6179,0.016823
water_treatment,water,3,50,7898308.16,4411716.5511,12884.1146,40.6,3826948.8978,2.0639,3510006.469,4392474.4642,1.3813,0.010653
industrial_waterworks,water,4,1,127902.08,8663.175,1425.0,84.0,6224.1322,20.5494,4709.04,6494.175,,1.0
industrial_waterworks,water,4,2,133902.08,9529.4925,1467.75,84.0,6940.636,19.2925,5337.969,7297.9425,8.374,0.936364
industrial_waterworks,water,4,3,140622.08,10482.4417,1511.7825,84.0,7731.3935,18.1885,6034.2796,8186.4652,8.4982,0.876777
industrial_waterworks,water,4,4,148148.48,11530.6859,1557.136,84.0,8603.9085,17.2187,6804.8448,9168.3501,8.6261,0.820982
industrial_waterworks,water,4,5,156578.05,12683.7545,1603.8503,84.0,9566.4366,16.3674,7657.2281,10253.0683,8.7577,0.768738
industrial_waterworks,water,4,6,166019.17,13952.13,1651.9654,84.0,10628.0631,15.6208,8599.7558,11451.0437,8.8931,0.719818
industrial_waterworks,water,4,7,176593.22,15347.343,1701.5241,84.0,11798.7824,14.9671,9641.5882,12773.7445,9.0321,0.674011
industrial_waterworks,water,4,8,188436.16,16882.0764,1752.5705,84.0,13089.5902,14.3959,10792.8054,14233.7891,9.1748,0.63112
industrial_waterworks,water,4,9,201700.25,18570.2866,1805.1472,84.0,14512.5913,13.8983,12064.5084,15845.0712,9.3212,0.590958
industrial_waterworks,water,4,10,226591.84,23082.8652,1840.7081,84.0,18407.5966,12.3097,15621.23,20305.6186,6.3906,0.484794
industrial_waterworks,water,4,11,243230.31,25391.1508,1895.9297,84.0,20367.7624,11.9419,17385.0261,22533.1063,8.4883,0.453944
industrial_waterworks,water,4,12,261865.4,27930.2668,1952.8086,84.0,22527.3086,11.6244,19331.0005,24988.9995,8.6292,0.425057
industrial_waterworks,water,4,13,282736.7,30723.2917,2011.3918,84.0,24906.273,11.352,21477.5457,27696.308,8.7733,0.398007
industrial_waterworks,water,4,14,306112.56,33795.6174,2071.7334,84.0,27526.6991,11.1206,23844.8939,30680.3444,8.9206,0.37268
industrial_waterworks,water,4,15,332293.52,37175.1827,2133.8862,84.0,30412.8479,10.9261,26455.3168,33968.9702,9.0712,0.348964
industrial_waterworks,water,4,16,361616.19,40892.6983,2197.9029,84.0,33591.392,10.7651,29333.3043,37592.8193,9.2252,0.326757
industrial_waterworks,water,4,17,394457.58,44981.9682,2263.8391,84.0,37091.6923,10.6347,32505.8159,41585.6141,9.3824,0.305963
industrial_waterworks,water,4,18,431239.94,49480.1658,2331.7546,84.0,40946.0378,10.5319,36002.5008,45984.4407,9.5431,0.286493
industrial_waterworks,water,4,19,472436.19,54428.1902,2401.7078,84.0,45189.9597,10.4545,39855.9904,50830.1124,9.7071,0.268262
industrial_waterworks,water,4,20,547011.93,71545.853,2419.3365,84.0,60066.9893,9.1067,53523.6776,67921.9817,5.0128,0.205577
industrial_waterworks,water,4,21,598688.5,78700.44,2491.916,84.0,66228.3359,9.0398,59138.478,74970.3734,8.3872,0.192495
industrial_waterworks,water,4,22,656566.26,86570.484,2566.673,84.0,73010.2356,8.9928,65322.3778,82731.0362,8.5342,0.180245
industrial_waterworks,water,4,23,721389.35,95227.5255,2643.6743,84.0,80474.8706,8.9642,72132.509,91275.4126,8.684,0.168775
industrial_waterworks,water,4,24,793991.21,104750.278,2722.9841,84.0,88690.6658,8.9524,79631.7464,100682.1224,8.8369,0.158035
industrial_waterworks,water,4,25,875305.29,115225.3128,2804.6736,84.0,97732.8761,8.9561,87889.2398,111037.6325,8.9927,0.147978
industrial_waterworks,water,4,26,966377.06,126747.838,2888.8142,84.0,107684.2707,8.9742,96981.0492,122437.0468,9.1517,0.138561
industrial_waterworks,water,4,27,1068377.45,139422.6261,2975.4784,84.0,118635.9385,9.0055,106990.8833,134985.0315,9.3137,0.129744
industrial_waterworks,water,4,28,1182617.88,153364.8887,3064.7418,84.0,130688.0478,9.0492,118010.7983,148796.6876,9.4789,0.121487
industrial_waterworks,water,4,29,1310567.16,168701.3768,3156.6842,84.0,143950.8025,9.1043,130142.0751,163998.6493,9.6473,0.113756
industrial_waterworks,water,4,30,1628831.0,233820.1068,3137.5864,84.0,200620.7128,8.119,182265.7059,229145.3226,5.6161,0.081579
industrial_waterworks,water,4,31,1789330.58,257202.1115,3231.7147,84.0,220881.1651,8.1009,200830.117,252389.6025,7.9218,0.076387
industrial_waterworks,water,4,32,1969090.11,282922.3243,3328.666,84.0,243173.4027,8.0975,221260.8604,277967.9603,8.0638,0.071526
industrial_waterworks,water,4,33,2170420.79,311214.5559,3428.5258,84.0,267700.7662,8.1076,243744.8561,306114.0814,8.2084,0.066975
industrial_waterworks,water,4,34,2395911.15,342336.0158,3531.3809,84.0,294686.9524,8.1304,268487.7414,337085.0481,8.3558,0.062713
industrial_waterworks,water,4,35,2648460.35,376569.6174,3637.3225,84.0,324378.0166,8.1647,295715.7102,371163.6403,8.5059,0.058722
industrial_waterworks,water,4,36,2931315.45,414226.5766,3746.4433,84.0,357044.636,8.2099,325677.5963,408660.9385,8.6588,0.054985
industrial_waterworks,water,4,37,3248113.17,455649.2359,3858.8359,84.0,392984.5681,8.2652,358647.1349,449919.1498,8.8146,0.051486
industrial_waterworks,water,4,38,3602926.61,501214.1578,3974.6015,84.0,432525.334,8.33,394925.4241,495314.6883,8.9734,0.048209
industrial_waterworks,water,4,39,4000317.67,551335.5805,4093.8398,84.0,476027.2345,8.4035,434843.7048,545261.6466,9.135,0.045142
industrial_waterworks,water,4,40,5118071.63,803571.6049,4018.4715,84.0,695538.146,7.3584,636745.5767,797607.9466,5.092,0.030402
industrial_waterworks,water,4,41,5616558.97,883928.7645,4139.0251,84.0,765343.9933,7.3386,700850.474,877788.7173,7.1411,0.028467
industrial_waterworks,water,4,42,6174864.79,972321.6427,4263.1967,84.0,842137.768,7.3324,771378.5191,965999.9127,7.2702,0.026656
industrial_waterworks,water,4,43,6800167.31,1069553.8009,4391.0919,84.0,926618.4768,7.3387,848972.4029,1063044.9401,7.4017,0.024959
industrial_waterworks,water,4,44,7500506.13,1176509.1862,4522.8246,84.0,1019555.0546,7.3566,934339.112,1169807.5797,7.5357,0.023371
industrial_waterworks,water,4,45,8284885.61,1294160.1013,4658.5103,84.0,1121793.3042,7.3854,1028256.3157,1287259.9653,7.6721,0.021884
industrial_waterworks,water,4,46,9163390.63,1423576.1106,4798.2657,84.0,1234263.6451,7.4242,1131579.4899,1416471.4903,7.811,0.020491
industrial_waterworks,water,4,47,10147316.25,1565933.7251,4942.2135,84.0,1357989.5351,7.4723,1245249.6598,1558618.4864,7.9525,0.019187
industrial_waterworks,water,4,48,11249312.95,1722527.0933,5090.479,84.0,1494096.7744,7.5292,1370301.9561,1714994.9187,8.0965,0.017966
industrial_waterworks,water,4,49,12483549.25,1894779.8087,5243.1935,84.0,1643823.7753,7.5942,1507875.0568,1887024.1888,8.2432,0.016823
industrial_waterworks,water,4,50,16232456.09,2897118.3218,5076.4599,84.0,2516003.3399,6.4517,2309995.9676,2889606.6594,4.2983,0.010653
water_reservoir,water,5,1,240515.06,8904.6246,330.0,161.0,7319.8534,32.8579,6467.6997,8248.6246,,1.0
water_reservoir,water,5,2,252015.06,9795.0871,339.9,161.0,8085.9427,31.1671,7165.2196,9124.2371,15.0113,0.936364
water_reservoir,water,5,3,264895.06,10774.5958,350.097,161.0,8929.2439,29.666,7933.5311,10088.4503,15.2733,0.876777
water_reservoir,water,5,4,279320.66,11852.0553,360.5999,161.0,9857.4962,28.3359,8779.7444,11150.1555,15.5406,0.820982
water_reservoir,water,5,5,295477.33,13037.2609,371.418,161.0,10879.2133,27.1598,9711.6817,12319.1339,15.8133,0.768738
water_reservoir,water,5,6,313572.8,14340.987,382.5604,161.0,12003.7611,26.1229,10737.9489,13606.1463,16.0913,0.719818
water_reservoir,water,5,7,333839.73,15775.0857,394.0372,161.0,13241.4422,25.2117,11868.0128,15023.0299,16.3749,0.674011
water_reservoir,water,5,8,356538.69,17352.5933,405.8584,161.0,14603.5894,24.4145,13112.287,16582.8057,16.6641,0.63112
water_reservoir,water,5,9,381961.53,19087.8553,418.0341,161.0,16102.6745,23.7204,14482.2331,18299.8042,16.9589,0.590958
water_reservoir,water,5,10,421636.41,23726.2031,426.2692,161.0,20130.8724,20.9448,18180.5586,22925.7992,9.8493,0.484794
water_reservoir,water,5,11,453526.82,26098.8225,439.0574,161.0,22183.9256,20.4439,20059.4719,25279.2364,15.5332,0.453944
water_reservoir,water,5,12,489244.07,28708.7056,452.2294,161.0,24443.0643,20.0157,22127.6204,27869.3616,15.8101,0.425057
water_reservoir,water,5,13,529247.39,31579.5744,465.796,161.0,26928.9172,19.6535,24403.9655,30719.8804,16.0924,0.398007
water_reservoir,water,5,14,574051.11,34737.5283,479.7698,161.0,29664.1798,19.3517,26909.3679,33856.8735,16.38,0.37268
water_reservoir,water,5,15,624231.28,38211.2847,494.1631,161.0,32673.8257,19.1049,29666.783,37309.04,16.6731,0.348964
water_reservoir,water,5,16,680433.07,42032.4105,508.988,161.0,35985.3075,18.9086,32701.4463,41107.9284,16.9718,0.326757
water_reservoir,water,5,17,743379.08,46235.6515,524.2575,161.0,39628.8428,18.7585,36041.135,45288.2653,17.2761,0.305963
water_reservoir,water,5,18,813878.61,50859.2175,539.9853,161.0,43637.6621,18.6508,39716.3961,49888.2396,17.5861,0.286493
water_reservoir,water,5,19,892838.08,55945.1473,556.185,161.0,48048.3272,18.5821,43760.8404,54949.8699,17.9019,0.268262
water_reservoir,water,5,20,1035736.64,73539.893,560.2674,161.0,63352.2043,16.3489,57830.5133,72538.4919,9.3374,0.205577
water_reservoir,water,5,21,1134783.4,80893.8841,577.0753,161.0,69735.5537,16.2727,63688.4943,79867.2712,15.5164,0.192495
water_reservoir,water,5,22,1245715.77,88983.2725,594.3874,161.0,76758.26,16.2291,70134.0369,87930.6914,15.7962,0.180245
water_reservoir,water,5,23,1369960.03,97881.5926,612.2193,161.0,84484.2848,16.2156,77225.9451,96802.2637,16.0813,0.168775
water_reservoir,water,5,24,1509113.6,107669.7519,630.5858,161.0,92984.0045,16.2298,85028.9228,106562.8732,16.3715,0.158035
water_reservoir,water,5,25,1664965.59,118436.7342,649.5034,161.0,102334.8208,16.2698,93614.1323,117301.4792,16.6672,0.147978
water_reservoir,water,5,26,1839519.82,130280.4014,668.9885,161.0,112621.8592,16.3336,103059.8383,129115.9186,16.9684,0.138561
water_reservoir,water,5,27,2035020.56,143308.446,689.0582,161.0,123938.7974,16.4196,113452.1696,142113.8587,17.2751,0.129744
water_reservoir,water,5,28,2253981.39,157639.2906,709.7297,161.0,136388.648,16.5262,124885.8379,156413.696,17.5874,0.121487
water_reservoir,water,5,29,2499217.52,173403.2187,731.0216,161.0,150084.7415,16.652,137465.0426,172145.6863,17.9056,0.113756
water_reservoir,water,5,30,3083341.03,240336.8598,726.5989,161.0,208320.8569,14.8009,191018.5894,239085.9614,10.0303,0.081579
water_reservoir,water,5,31,3390965.23,264370.5395,748.3971,161.0,229211.1939,14.7941,210212.836,263086.9439,14.7257,0.076387
water_reservoir,water,5,32,3735504.33,290807.5953,770.849,161.0,252191.8993,14.8122,231328.8028,289490.3218,14.9925,0.071526
water_reservoir,water,5,33,4121388.13,319888.3539,793.9744,161.0,277472.0402,14.8533,254558.7215,318536.3923,15.2643,0.066975
water_reservoir,water,5,34,4553577.98,351877.1938,817.7935,161.0,305281.6083,14.916,280114.0648,350489.5036,15.541,0.062713
water_reservoir,water,5,35,5037630.61,387064.9131,842.3273,161.0,335873.5797,14.9986,308227.4395,385640.4222,15.8229,0.058722
water_reservoir,water,5,36,5579769.56,425771.4018,867.5974,161.0,369526.2398,15.0998,339154.7253,424309.0057,16.1098,0.054985
water_reservoir,water,5,37,6186965.19,468348.5437,893.6252,161.0,406545.7092,15.2184,373177.3973,466847.106,16.4021,0.051486
water_reservoir,water,5,38,6867024.29,515183.3963,920.434,161.0,447268.7072,15.3532,410605.066,513641.7453,16.6996,0.048209
water_reservoir,water,5,39,7628690.48,566701.7431,948.0471,161.0,492065.6455,15.5034,451778.3238,565118.6724,17.0026,0.045142
water_reservoir,water,5,40,9708337.39,825967.7867,930.5934,161.0,717642.2882,13.5281,659217.3393,824410.8966,9.2192,0.030402
water_reservoir,water,5,41,10663771.46,908564.5645,958.5111,161.0,789477.1965,13.5074,725252.885,906965.7979,13.3004,0.028467
water_reservoir,water,5,42,11733857.62,999421.0227,987.2666,161.0,868497.2978,13.5105,797894.9183,997779.1228,13.5419,0.026656
water_reservoir,water,5,43,12932354.12,1099363.1188,1016.8844,161.0,955421.1539,13.5358,877804.1684,1097676.7921,13.7879,0.024959
water_reservoir,water,5,44,14274670.2,1209299.436,1047.391,161.0,1051039.2092,13.5815,965707.4623,1207567.3495,14.0383,0.023371
water_reservoir,water,5,45,15778064.21,1330229.376,1078.8129,161.0,1156220.9199,13.6462,1062404.2815,1328450.1567,14.2933,0.021884
water_reservoir,water,5,46,17461865.5,1463252.3127,1111.1773,161.0,1271922.7178,13.7287,1168774.0842,1461424.5468,14.5529,0.020491
water_reservoir,water,5,47,19347722.94,1609577.5476,1144.5126,161.0,1399196.6704,13.8277,1285784.2692,1607699.7787,14.8173,0.019187
water_reservoir,water,5,48,21459883.28,1770535.2979,1178.8478,161.0,1539200.0416,13.9422,1414498.9666,1768606.0262,15.0865,0.017966
water_reservoir,water,5,49,23825502.86,1947588.8339,1214.2132,161.0,1693205.85,14.0712,1556088.7473,1945606.5141,15.3606,0.016823
water_reservoir,water,5,50,30953778.37,2977863.3212,1175.6012,161.0,2589578.2464,11.9532,2380366.2551,2975938.9193,7.9524,0.010653
deep_water_treatment,water,6,1,443277.8,26567.9177,5970.0,301.0,17658.3184,25.1031,11998.3341,17416.9177,,1.0
deep_water_treatment,water,6,2,464777.8,29224.7094,6149.1,301.0,19813.9102,23.4571,13855.1175,19808.2094,9.9741,0.936364
deep_water_treatment,water,6,3,488857.8,32147.1804,6333.573,301.0,22195.9684,22.0246,15916.3848,22457.2154,10.1089,0.876777
deep_water_treatment,water,6,4,515827.4,35361.8984,6523.5802,301.0,24827.4668,20.7765,18203.1484,25390.2644,10.2488,0.820982
deep_water_treatment,water,6,5,546033.35,38898.0882,6719.2887,301.0,27733.6856,19.6885,20738.5375,28636.3336,10.3936,0.768738
deep_water_treatment,water,6,6,579864.02,42787.8971,6920.8658,301.0,30942.4472,18.7401,23548.019,32227.3222,10.5432,0.719818
deep_water_treatment,water,6,7,617754.37,47066.6868,7128.4904,301.0,34484.3608,17.914,26659.6137,36198.3266,10.6977,0.674011
deep_water_treatment,water,6,8,660191.56,51773.3528,7342.3478,301.0,38393.1043,17.1956,30104.1606,40587.9679,10.857,0.63112
deep_water_treatment,water,6,9,707721.21,56950.696,7562.6169,301.0,42705.7588,16.572,33915.6315,45438.7815,11.021,0.590958
deep_water_treatment,water,6,10,777377.07,70789.7118,7711.5983,301.0,54616.0888,14.2335,44763.3721,59056.9455,5.8484,0.484794
deep_water_treatment,water,6,11,836998.26,77868.6803,7942.9477,301.0,60573.5174,13.8179,50079.5227,65792.9589,10.0079,0.453944
deep_water_treatment,water,6,12,903774.0,85655.551,8181.2402,301.0,67140.7804,13.4609,55951.5804,73226.5818,10.168,0.425057
deep_water_treatment,water,6,13,978562.82,94221.1008,8426.6729,301.0,74379.2823,13.1564,62435.8713,81428.2992,10.3321,0.398007
deep_water_treatment,water,6,14,1062326.3,103643.2002,8679.4726,301.0,82356.5731,12.8991,69594.3513,90475.6454,10.5002,0.37268
deep_water_treatment,water,6,15,1156141.4,114007.5309,8939.8601,301.0,91147.0036,12.6844,77495.2346,100453.9745,10.6724,0.348964
deep_water_treatment,water,6,16,1261214.31,125408.276,9208.0564,301.0,100832.3211,12.508,86213.5363,111457.1422,10.8487,0.326757
deep_water_treatment,water,6,17,1378895.97,137949.1036,9484.2942,301.0,111502.5142,12.3665,95831.8415,123588.4715,11.029,0.305963
deep_water_treatment,water,6,18,1510699.43,151744.0166,9768.8244,301.0,123256.5472,12.2565,106440.9767,136961.5935,11.2135,0.286493
deep_water_treatment,water,6,19,1658319.31,166918.4422,10061.8917,301.0,136203.3289,12.1753,118140.9162,151701.5725,11.4021,0.268262
deep_water_treatment,water,6,20,1890339.54,219414.2829,10135.7466,301.0,181810.4566,10.3973,160026.8064,204087.9299,5.0874,0.205577
deep_water_treatment,water,6,21,2075513.92,241355.7165,10439.8166,301.0,200634.9629,10.3447,177123.8483,225578.6065,9.8369,0.192495
deep_water_treatment,water,6,22,2282909.22,265491.2882,10753.0088,301.0,221360.4331,10.3131,195962.5174,249249.8983,10.0068,0.180245
deep_water_treatment,water,6,23,2515191.96,292040.3958,11075.6037,301.0,244177.4991,10.3007,216717.9111,275320.7873,10.1802,0.168775
deep_water_treatment,water,6,24,2775348.63,321244.4353,11407.87,301.0,269295.9418,10.3059,239582.7432,304032.2712,10.3572,0.158035
deep_water_treatment,water,6,25,3066724.1,353368.9001,11750.1062,301.0,296946.4807,10.3275,264768.9607,335649.4009,10.5378,0.147978
deep_water_treatment,water,6,26,3393064.62,388705.7715,12102.6109,301.0,327382.8798,10.3642,292509.7009,370463.7152,10.722,0.138561
deep_water_treatment,water,6,27,3758566.0,427576.362,12465.6884,301.0,360884.416,10.4149,323061.557,408796.0752,10.91,0.129744
deep_water_treatment,water,6,28,4167927.55,470333.9982,12839.6551,301.0,397758.2084,10.4785,356706.7158,450999.3386,11.1017,0.121487
deep_water_treatment,water,6,29,4626412.49,517367.3953,13224.8455,301.0,438342.1484,10.5543,393755.648,497461.7249,11.2972,0.113756
deep_water_treatment,water,6,30,5718092.89,717071.2058,13144.8355,301.0,612154.0721,9.3409,553638.7113,697284.1431,6.2808,0.081579
deep_water_treatment,water,6,31,6293216.39,788778.3078,13539.1839,301.0,674196.1678,9.3344,610412.8704,768406.6583,9.2699,0.076387
deep_water_treatment,water,6,32,6937354.72,867656.1439,13945.3588,301.0,742466.513,9.3437,672905.8769,846682.3758,9.4351,0.071526
deep_water_treatment,water,6,33,7658789.64,954421.7556,14363.7185,301.0,817588.6223,9.3675,741690.8267,932827.8061,9.6035,0.066975
deep_water_treatment,water,6,34,8466796.76,1049863.9445,14794.6271,301.0,900248.4361,9.405,817398.2149,1027631.2108,9.7751,0.062713
deep_water_treatment,water,6,35,9371764.73,1154850.3389,15238.4668,301.0,991200.4588,9.455,900721.571,1131959.652,9.9499,0.058722
deep_water_treatment,water,6,36,10385328.86,1270335.3648,15695.6255,301.0,1091274.7032,9.5167,992423.8536,1246766.9803,10.1281,0.054985
deep_water_treatment,water,6,37,11520520.68,1397368.9066,16166.4914,301.0,1201384.2313,9.5894,1093344.3883,1373102.5049,10.3097,0.051486
deep_water_treatment,water,6,38,12791935.52,1537105.792,16651.4882,301.0,1322533.3743,9.6723,1204406.4013,1512120.4251,10.4946,0.048209
deep_water_treatment,water,6,39,14215920.14,1690816.3925,17151.0339,301.0,1455826.9919,9.7648,1326625.5631,1665090.493,10.6831,0.045142
deep_water_treatment,water,6,40,17969543.63,2464364.8806,16835.2806,301.0,2129088.882,8.44,1945937.9836,2439107.0576,5.5753,0.030402
deep_water_treatment,water,6,41,19755789.94,2710801.366,17340.3366,301.0,2343049.2255,8.4317,2142329.5878,2684794.8418,8.3485,0.028467
deep_water_treatment,water,6,42,21756385.8,2981881.5079,17860.5505,301.0,2578436.3629,8.4378,2358413.3806,2955103.8124,8.4992,0.026656
deep_water_treatment,water,6,43,23997053.17,3280069.6401,18396.364,301.0,2837393.8802,8.4574,2596160.1661,3252497.6483,8.6526,0.024959
deep_water_treatment,water,6,44,26506600.62,3608076.62,18948.2546,301.0,3122279.8079,8.4895,2857737.9141,3579686.4988,8.809,0.023371
deep_water_treatment,water,6,45,29317293.77,3968884.2714,19516.7061,301.0,3435687.9118,8.5332,3145531.358,3939651.4709,8.9682,0.021884
deep_water_treatment,water,6,46,32465270.09,4365772.6959,20102.2079,301.0,3780471.4546,8.5876,3462163.8449,4335671.9405,9.1303,0.020491
deep_water_treatment,water,6,47,35991003.57,4802349.9761,20705.2734,301.0,4159769.0213,8.6522,3810521.0708,4771355.2291,9.2954,0.019187
deep_water_treatment,water,6,48,39939825.07,5282584.9604,21326.428,301.0,4577033.0532,8.7261,4193777.3263,5250669.4063,9.4636,0.017966
deep_water_treatment,water,6,49,44362505.15,5810843.4751,21966.221,301.0,5036061.3411,8.809,4615424.4486,5777979.4842,9.6349,0.016823
deep_water_treatment,water,6,50,57617558.63,8884779.656,21267.6952,301.0,7710993.536,7.4721,7075621.1821,8852951.1682,4.9553,0.010653
desalination_complex,water,7,1,922135.1,28820.3642,5230.0,630.0,19975.5169,46.1633,14581.2914,20485.3642,,1.0
desalination_complex,water,7,2,967135.1,31702.4006,5386.9,630.0,22346.3855,43.2793,16651.5705,23136.2506,18.9804,0.936364
desalination_complex,water,7,3,1017535.1,34872.6407,5548.507,630.0,24963.8963,40.7603,18945.352,26068.4062,19.2549,0.876777
desalination_complex,water,7,4,1073983.1,38359.9048,5714.9622,630.0,27853.0,38.559,21485.4805,29310.4432,19.5382,0.820982
desalination_complex,water,7,5,1137204.86,42195.8952,5886.4121,630.0,31041.1503,36.6354,24297.0981,32893.8484,19.8302,0.768738
desalination_complex,water,7,6,1208013.23,46415.4847,6063.003,630.0,34558.5591,34.9555,27407.8833,36853.2786,20.1308,0.719818
desalination_complex,water,7,7,1287318.61,51057.0332,6244.892,630.0,38438.4629,33.4904,30848.2886,41226.8626,20.44,0.674011
desalination_complex,water,7,8,1376140.63,56162.7337,6432.241,630.0,42717.4286,32.215,34651.8254,46056.5545,20.7578,0.63112
desalination_complex,water,7,9,1475621.29,61779.0157,6625.2071,630.0,47435.7135,31.1078,38855.4019,51388.5528,21.0841,0.590958
desalination_complex,water,7,10,1612739.2,76791.3128,6755.7217,630.0,60382.8642,26.7086,50669.4676,66208.5717,10.5906,0.484794
desalination_complex,water,7,11,1737527.74,84470.4412,6958.3947,630.0,66887.3805,25.9769,56508.7609,73589.1159,19.1849,0.453944
desalination_complex,water,7,12,1877290.91,92917.4882,7167.1502,630.0,74054.6941,25.3501,62953.2653,81728.6179,19.5001,0.425057
desalination_complex,water,7,13,2033825.66,102209.2313,7382.1607,630.0,81951.4514,24.8174,70064.144,90703.6007,19.8227,0.398007
desalination_complex,water,7,14,2209144.58,112430.1429,7603.625,630.0,90650.9705,24.3698,77908.6768,100598.244,20.1527,0.37268
desalination_complex,water,7,15,2405501.77,123673.1687,7831.7367,630.0,100233.9458,23.9989,86560.9299,111505.2086,20.4902,0.348964
desalination_complex,water,7,16,2625421.82,136040.4769,8066.6892,630.0,110789.0953,23.6975,96102.3477,123526.3774,20.8353,0.326757
desalination_complex,water,7,17,2871732.28,149644.5246,8308.6866,630.0,122414.0791,23.4592,106622.5898,136773.907,21.188,0.305963
desalination_complex,water,7,18,3147599.99,164608.98,8557.9484,630.0,135216.2975,23.2783,118220.2614,151371.1421,21.5484,0.286493
desalination_complex,water,7,19,3456571.83,181069.9039,8814.6891,630.0,149313.9369,23.1497,131003.8895,167453.8276,21.9166,0.268262
desalination_complex,water,7,20,3919775.41,238016.3785,8879.3894,630.0,198801.0806,19.7171,176464.0187,224304.9836,9.3601,0.205577
desalination_complex,water,7,21,4307349.69,261818.0222,9145.769,630.0,219276.7603,19.6434,195105.7642,247714.1885,18.9285,0.192495
desalination_complex,water,7,22,4741432.88,287999.8244,9420.14,630.0,241816.2254,19.6076,215639.6495,273491.7787,19.2588,0.180245
