business,industry,order,stage,capital,revenue,inputs,maintenance,profit_after_tax,payback_hours,npc_profit,utility_stress_profit,upgrade_payback_hours,input_output_scale_ratio
aviation_fuel_v2,oilman,7,3,995415.1,25114.8502,6552.5774,658.986,15575.8596,63.9076,9604.0282,16586.2406,62.6049,0.989796
aviation_fuel_v2,oilman,7,4,1050608.7,26491.2592,6876.056,684.9734,16469.2999,63.7919,10193.9499,17548.1653,61.7765,0.984693
aviation_fuel_v2,oilman,7,5,1112425.53,28053.2509,7243.7637,714.4652,17482.6692,63.6302,10862.4901,18639.0496,61.0013,0.979592
aviation_fuel_v2,oilman,7,6,1181660.38,29824.6911,7661.064,747.9111,18631.6729,63.4221,11620.2458,19875.8676,60.2564,0.97449
aviation_fuel_v2,oilman,7,7,1259203.41,31832.8259,8134.0855,785.8262,19934.2353,63.1679,12479.3062,21277.99,59.5311,0.969388
aviation_fuel_v2,oilman,7,8,1346051.61,34108.9433,8669.8114,828.8005,21410.9883,62.8673,13453.6371,22867.7282,58.8102,0.964285
aviation_fuel_v2,oilman,7,9,1443321.59,36688.8308,9276.23,877.5107,23085.5284,62.5206,14559.2089,24670.5986,58.0876,0.959184
aviation_fuel_v2,oilman,7,10,1584805.9,40438.8076,10169.9713,948.3131,25508.8552,62.1277,16147.776,27276.3928,58.3843,0.954082
aviation_fuel_v2,oilman,7,11,1706821.37,43760.2038,10946.4188,1011.0232,27668.4028,61.6885,17577.5116,29602.568,56.5005,0.94898
aviation_fuel_v2,oilman,7,12,1843478.69,47528.885,11825.2184,1082.1787,30120.6944,61.2031,19203.1016,32244.6582,55.7264,0.943878
aviation_fuel_v2,oilman,7,13,1996534.89,51807.5875,12820.0897,1162.9636,32907.3448,60.6714,21052.9719,35247.7388,54.9248,0.938776
aviation_fuel_v2,oilman,7,14,2167957.83,56668.6626,13946.7688,1254.7437,36076.4206,60.0935,23160.0332,38663.8959,54.0924,0.933673
aviation_fuel_v2,oilman,7,15,2359951.53,62195.6521,15223.382,1359.0975,39683.4601,59.4694,25562.3511,42553.3233,53.2275,0.928571
aviation_fuel_v2,oilman,7,16,2574984.47,68485.3898,16670.7887,1477.8519,43792.9718,58.799,28304.2769,46985.9761,52.3257,0.923469
aviation_fuel_v2,oilman,7,17,2815821.36,75650.0109,18313.0688,1613.1249,48479.721,58.0825,31437.2806,52042.9512,51.3868,0.918367
aviation_fuel_v2,oilman,7,18,3085558.68,83819.8298,20178.0648,1767.377,53830.7176,57.3197,35021.3897,57818.664,50.4088,0.913265
aviation_fuel_v2,oilman,7,19,3387664.48,93146.5604,22298.0318,1943.4719,59947.3992,56.5106,39126.7286,64423.2263,49.3905,0.908163
aviation_fuel_v2,oilman,7,20,3841255.6,107009.7447,25472.7752,2205.2186,69018.6233,55.6553,45193.4144,74211.8077,50.0033,0.903061
aviation_fuel_v2,oilman,7,21,4220217.11,119257.6788,28227.9064,2436.4681,77076.1747,54.7538,50627.8153,82919.5888,47.0318,0.897959
aviation_fuel_v2,oilman,7,22,4644654.01,133292.9484,31370.7498,2701.4638,86322.0393,53.8061,56876.7703,92915.3184,45.9056,0.892857
aviation_fuel_v2,oilman,7,23,5120023.33,149400.665,34960.8069,3005.5887,96947.8144,52.8122,64073.733,104407.2634,44.7374,0.887755
aviation_fuel_v2,oilman,7,24,5652436.97,167916.7091,39067.8736,3355.1847,109179.4761,51.772,72376.3721,117641.1379,43.5275,0.882653
aviation_fuel_v2,oilman,7,25,6248740.25,189238.0531,43774.0387,3757.7466,123284.4529,50.6855,81971.6378,132907.8314,42.2761,0.877551
aviation_fuel_v2,oilman,7,26,6916599.92,213835.3454,49176.2362,4222.1604,139580.1455,49.5529,93081.7616,150552.6887,40.9838,0.872449
aviation_fuel_v2,oilman,7,27,7664602.75,242268.5544,55389.2735,4758.9992,158444.6451,48.374,105971.934,170987.2217,39.6513,0.867347
aviation_fuel_v2,oilman,7,28,8502365.92,275206.5864,62549.7023,5380.8924,180330.1127,47.1489,120959.8232,194703.7093,38.2794,0.862245
aviation_fuel_v2,oilman,7,29,9440660.67,313451.8135,70820.6285,6102.9888,205779.5308,45.8775,138427.5193,222293.4852,36.869,0.857143
aviation_fuel_v2,oilman,7,30,11553715.3,394187.307,88531.7033,7627.3315,259284.5969,44.56,174924.9592,280233.694,39.4926,0.852041
aviation_fuel_v2,oilman,7,31,12730712.24,447228.725,99842.9642,8628.7902,294718.5644,43.1962,199389.7435,318688.8665,33.2166,0.846939
aviation_fuel_v2,oilman,7,32,14048948.81,509254.2558,113005.1705,9799.8756,336210.8124,41.7861,228095.7733,363735.5459,31.7707,0.841837
aviation_fuel_v2,oilman,7,33,15525373.77,582027.3691,128371.0098,11173.8827,384959.7546,40.3299,261891.4979,416680.3301,30.2863,0.836735
aviation_fuel_v2,oilman,7,34,17178969.73,667723.1921,146373.9462,12791.88,442444.9084,38.8274,301825.7545,479136.6891,28.7656,0.831633
aviation_fuel_v2,oilman,7,35,19030997.2,769045.1896,167550.8313,14704.91,510506.8201,37.2786,349204.9948,553112.2879,27.2109,0.826531
aviation_fuel_v2,oilman,7,36,21105267.96,889382.0161,192572.3472,16976.9531,591454.4627,35.6837,405670.1389,641126.3138,25.6248,0.821429
aviation_fuel_v2,oilman,7,37,23428451.23,1033022.0118,222284.5449,19688.9764,688212.1868,34.0425,473301.8158,746370.0356,24.0103,0.816327
aviation_fuel_v2,oilman,7,38,26030416.48,1205451.0348,257766.455,22944.5565,804523.8203,32.3551,554766.5889,872929.8222,22.3706,0.811224
aviation_fuel_v2,oilman,7,39,28944617.55,1413773.596,300411.5751,26877.8319,945241.2444,30.6214,653523.6822,1026102.4604,20.7096,0.806122
aviation_fuel_v2,oilman,7,40,36603163.34,1894783.2858,400072.6871,35959.6305,1269113.3422,28.8415,879757.9674,1378337.6871,23.6468,0.80102
aviation_fuel_v2,oilman,7,41,40258737.17,2220964.7354,465957.1384,42118.1637,1490213.807,27.0154,1035717.9171,1619233.5966,16.5335,0.795918
aviation_fuel_v2,oilman,7,42,44352979.88,2624422.8652,547072.924,49735.7349,1764024.3595,25.1431,1229193.1713,1917654.3661,14.9528,0.790816
aviation_fuel_v2,oilman,7,43,48938531.7,3129480.75,648145.8043,59271.5801,2107195.1281,23.2245,1472094.3134,2291788.2122,13.3623,0.785714
aviation_fuel_v2,oilman,7,44,54074349.73,3770877.3916,775913.9352,71381.5963,2543516.2183,21.2597,1781449.4142,2767625.7369,11.7707,0.780612
aviation_fuel_v2,oilman,7,45,59826465.95,4599847.4372,940300.6243,87033.1294,3108086.9046,19.2486,2182393.8839,3383516.3819,10.1885,0.77551
aviation_fuel_v2,oilman,7,46,66268836.09,5694993.3665,1156511.2962,107710.2486,3854771.4849,17.1914,2713517.5003,4198316.8934,8.628,0.770408
aviation_fuel_v2,oilman,7,47,73484290.66,7183019.5761,1449032.1383,135805.2218,4870418.528,15.0879,3437062.2317,5306931.5704,7.1043,0.765306
aviation_fuel_v2,oilman,7,48,81565599.78,9281615.7585,1859899.8593,175428.1818,6304270.3142,12.9382,4460014.6361,6872454.0248,5.6361,0.760204
aviation_fuel_v2,oilman,7,49,90616666.0,12398059.6538,2467715.8174,234268.817,8435585.2668,10.7422,5982605.1799,9200072.3385,4.2467,0.755102
aviation_fuel_v2,oilman,7,50,117712894.81,20318619.9376,4016902.1178,383814.5218,13848575.8693,8.5,9845728.2517,15110519.3176,5.0058,0.75
petrochemical_complex_v2,oilman,8,1,1526260.0,29429.023,6450.0,1050.0,19078.25,80.0,12818.2184,20279.023,,1.0
petrochemical_complex_v2,oilman,8,2,1601260.0,30820.4272,6720.4872,1084.7505,20023.2148,79.9702,13490.8604,21295.9951,79.368,0.994897
petrochemical_complex_v2,oilman,8,3,1685260.0,32403.2966,7029.4099,1124.2837,21097.1546,79.8809,14254.2386,22451.3818,78.2167,0.989796
petrochemical_complex_v2,oilman,8,4,1779340.0,34201.6454,7381.2897,1169.1981,22316.5071,79.732,15120.1837,23762.9207,77.1557,0.984694
petrochemical_complex_v2,oilman,8,5,1884709.6,36242.8718,7781.2929,1220.1783,23700.0185,79.5235,16102.1798,25250.8373,76.161,0.979592
petrochemical_complex_v2,oilman,8,6,2002723.55,38558.3768,8235.3084,1278.0087,25269.2019,79.2555,17215.7301,26938.3529,75.2072,0.97449
petrochemical_complex_v2,oilman,8,7,2134899.18,41184.1225,8750.0636,1343.5877,27048.71,78.9279,18478.615,28852.0829,74.2765,0.969388
petrochemical_complex_v2,oilman,8,8,2282935.88,44161.3685,9333.2339,1417.9457,29066.8644,78.5408,19911.2983,31022.6175,73.3525,0.964286
petrochemical_complex_v2,oilman,8,9,2448736.99,47537.4954,9993.6042,1502.2656,31356.2143,78.0942,21537.3245,33485.1222,72.4228,0.959184
petrochemical_complex_v2,oilman,8,10,2680191.84,52251.966,10926.2742,1620.0111,34543.9422,77.5879,23792.1504,36910.5873,72.6081,0.954082
petrochemical_complex_v2,oilman,8,11,2888172.75,56602.5174,11772.7077,1728.6673,37497.9939,77.0221,25894.2851,40089.5195,70.4053,0.948979
petrochemical_complex_v2,oilman,8,12,3121111.37,61541.8846,12731.2293,1852.0297,40854.0042,76.3967,28284.634,43701.7995,69.4094,0.943878
petrochemical_complex_v2,oilman,8,13,3382002.62,67153.3224,13816.9836,1992.1778,44669.4201,75.7118,31005.0048,47809.5838,68.3782,0.938776
petrochemical_complex_v2,oilman,8,14,3674200.82,73533.0637,15047.4049,2151.5137,49010.7062,74.9673,34103.8299,52484.8089,67.3068,0.933674
petrochemical_complex_v2,oilman,8,15,4001462.8,80792.3797,16442.5657,2332.8174,53954.787,74.1633,37637.2378,57810.7588,66.1927,0.928571
petrochemical_complex_v2,oilman,8,16,4367996.22,89060.2871,18025.628,2539.3111,59590.9528,73.2997,41670.4767,63884.1409,65.0324,0.923469
petrochemical_complex_v2,oilman,8,17,4778513.65,98486.6092,19823.3655,2774.7368,66023.001,72.3765,46279.5023,70817.4134,63.8237,0.918367
petrochemical_complex_v2,oilman,8,18,5238293.17,109245.6834,21866.79,3043.4484,73371.8371,71.3938,51552.9133,78741.615,62.5649,0.913265
petrochemical_complex_v2,oilman,8,19,5753246.24,121540.7466,24191.886,3350.5223,81778.5543,70.3515,57594.246,87809.7163,61.255,0.908163
petrochemical_complex_v2,oilman,8,20,6532040.23,139924.9396,27694.6681,3809.6735,94325.9202,69.2497,66588.2759,101335.9153,62.0683,0.903061
petrochemical_complex_v2,oilman,8,21,7177997.36,156112.6091,30724.0461,4213.9663,105421.8992,68.0883,74590.0519,113314.9571,58.2154,0.897959
petrochemical_complex_v2,oilman,8,22,7901469.34,174685.0889,34183.91,4677.8207,118166.3217,66.8674,83794.3855,127078.6371,56.7677,0.892857
petrochemical_complex_v2,oilman,8,23,8711757.96,196027.7521,38141.2236,5210.8609,132827.8308,65.5868,94399.5054,142918.6104,55.2664,0.887755
petrochemical_complex_v2,oilman,8,24,9619281.21,220595.7185,42674.748,5824.4539,149723.9695,64.2468,106639.9989,161179.7206,53.7119,0.882653
petrochemical_complex_v2,oilman,8,25,10635707.25,248928.2456,47877.3825,6532.0687,169231.3511,62.8471,120794.454,182271.0919,52.1047,0.877551
petrochemical_complex_v2,oilman,8,26,11774104.42,281666.621,53859.1254,7349.7208,191798.2641,61.388,137194.888,206679.8591,50.4454,0.872449
petrochemical_complex_v2,oilman,8,27,13049109.25,319576.2056,60750.6795,8296.5261,217960.23,59.8692,156238.4192,234988.1285,48.7351,0.867347
petrochemical_complex_v2,oilman,8,28,14477114.66,363574.3607,68708.0703,9395.3953,248359.6787,58.2909,178401.9878,267894.412,46.9747,0.862245
petrochemical_complex_v2,oilman,8,29,16076480.72,414765.4987,77918.3478,10673.9118,283770.7181,56.6531,204260.9655,306240.6386,45.1657,0.857143
petrochemical_complex_v2,oilman,8,30,19689958.99,522834.0801,97635.5915,13372.9614,358288.2087,54.9556,258440.9155,386848.9806,48.4917,0.852041
petrochemical_complex_v2,oilman,8,31,21696203.77,594235.2465,110304.7717,15156.2303,407833.5927,53.1987,294774.8093,440556.7447,40.4931,0.846939
petrochemical_complex_v2,oilman,8,32,23943197.93,677944.7193,125085.2306,17246.9034,465982.9493,51.3821,337481.0262,503614.038,38.6418,0.841837
petrochemical_complex_v2,oilman,8,33,26459831.39,776437.5674,142389.5744,19706.796,534476.8414,49.506,387858.8964,577915.9571,36.7425,0.836735
petrochemical_complex_v2,oilman,8,34,29278460.86,892785.0038,162727.9981,22612.6132,615476.6214,47.5704,447523.3926,665816.2999,34.798,0.831633
petrochemical_complex_v2,oilman,8,35,32435325.87,1030829.7231,186736.73,26060.328,711688.4186,45.5752,518498.3555,770262.804,32.8116,0.826531
petrochemical_complex_v2,oilman,8,36,35971014.68,1195424.7183,215216.6727,30171.1447,826532.1038,43.5204,603343.6209,894981.473,30.787,0.821429
petrochemical_complex_v2,oilman,8,37,39930986.15,1392763.5629,249186.8813,35099.7503,964374.9302,41.4061,705330.7781,1044731.45,28.7282,0.816327
petrochemical_complex_v2,oilman,8,38,44366154.19,1630845.8597,289959.8274,41045.9377,1130860.8824,39.2322,828691.009,1225664.3249,26.6399,0.811224
petrochemical_complex_v2,oilman,8,39,49333542.4,1920146.0751,339249.4503,48271.3102,1333384.0237,36.9988,978971.3744,1445840.5715,24.5275,0.806122
petrochemical_complex_v2,oilman,8,40,62335519.13,2582749.7389,453429.511,64820.0658,1796115.141,34.7057,1321235.4587,1948506.5662,28.0983,0.80102
petrochemical_complex_v2,oilman,8,41,68566610.9,3043173.0131,530858.8263,76319.2958,2119315.5551,32.3532,1561930.8752,2300193.7959,19.2793,0.795918
petrochemical_complex_v2,oilman,8,42,75545433.68,3617902.0557,627070.3997,90673.3518,2523137.7247,29.9411,1863042.6933,2739744.9462,17.2819,0.790816
petrochemical_complex_v2,oilman,8,43,83361715.2,4345304.573,748287.9328,108840.4805,3034713.2589,27.4694,2244971.2786,3296753.6652,15.2788,0.785714
petrochemical_complex_v2,oilman,8,44,92115950.5,5281553.2126,903609.712,132223.6134,3693776.3017,24.9382,2737604.3885,4014563.9142,13.2828,0.780612
petrochemical_complex_v2,oilman,8,45,101920694.04,6512047.0261,1106850.3731,162955.621,4560749.6979,22.3474,3386406.4403,4959093.2623,11.3092,0.77551
petrochemical_complex_v2,oilman,8,46,112902006.8,8172871.8785,1380001.1135,204435.2941,5731938.8597,19.697,4263860.5385,6235411.9303,9.3762,0.770408
petrochemical_complex_v2,oilman,8,47,125201077.09,10494352.6642,1760251.4593,262415.0779,7370366.9304,16.9871,5492689.8644,8021389.2419,7.5066,0.765306
petrochemical_complex_v2,oilman,8,48,138976035.82,13898710.6661,2315733.5154,347440.0926,9774917.2406,14.2176,7297928.1672,10643140.1123,5.7287,0.760204
petrochemical_complex_v2,oilman,8,49,154403989.59,19250691.9156,3185927.2738,481107.6706,13557781.5649,11.3886,10140554.9511,14768652.3197,4.0784,0.755102
petrochemical_complex_v2,oilman,8,50,200355146.9,33422279.872,5493905.7608,835047.9683,23571193.7444,8.5,17661917.2882,25687908.3902,4.589,0.75
large_gas_field,oilman,9,1,2530538.6,36096.9224,4666.6667,1750.0,25821.8224,98.0,20127.5379,27346.9224,,1.0
large_gas_field,oilman,9,2,2655538.6,37833.3287,4866.1993,1808.9277,27107.6355,97.9628,21158.4363,28725.102,97.2148,0.994898
large_gas_field,oilman,9,3,2795538.6,39808.2635,5093.9607,1875.9498,28569.3672,97.8509,22329.7201,30291.3728,95.7768,0.989796
large_gas_field,oilman,9,4,2952338.6,42051.8316,5353.3153,1952.0881,30229.3926,97.6645,23659.4043,32069.7706,94.4564,0.984694
large_gas_field,oilman,9,5,3127954.6,44598.5056,5648.0947,2038.5129,32113.3513,97.4036,25168.1496,34087.8507,93.2165,0.979592
large_gas_field,oilman,9,6,3324644.52,47487.8116,5982.6807,2136.5655,34250.6519,97.0681,26879.6627,36377.225,92.0273,0.974489
large_gas_field,oilman,9,7,3544937.23,50765.0872,6362.0807,2247.7843,36675.0433,96.658,28821.1644,38974.1819,90.8652,0.969388
large_gas_field,oilman,9,8,3791665.07,54482.3483,6792.0067,2373.9353,39425.2735,96.1735,31023.9334,41920.403,89.7117,0.964286
large_gas_field,oilman,9,9,4068000.25,58699.4074,7279.006,2517.0477,42545.9177,95.6143,33523.9692,45263.8507,88.5507,0.959184
large_gas_field,oilman,9,10,4443055.0,64426.5451,7946.7033,2711.4056,46778.5394,94.9806,36909.7755,49795.0845,88.6105,0.954082
large_gas_field,oilman,9,11,4789689.84,69866.3874,8571.5933,2896.0139,50806.9387,94.2724,40139.706,54112.9835,86.0478,0.948979
large_gas_field,oilman,9,12,5177920.87,76046.2887,9279.62,3105.7378,55385.0099,93.4896,43811.8632,59021.121,84.8023,0.943877
large_gas_field,oilman,9,13,5612739.62,83071.8688,10082.128,3344.1608,60591.6546,92.6322,47990.1423,64604.516,83.5123,0.938775
large_gas_field,oilman,9,14,6099736.62,91065.2796,10992.1933,3615.4284,66518.1624,91.7003,52748.5053,70961.5613,82.1727,0.933673
large_gas_field,oilman,9,15,6645173.26,100168.0571,12024.8893,3924.3438,73270.3768,90.6939,58172.7679,78206.3793,80.7789,0.928571
large_gas_field,oilman,9,16,7256062.3,110544.4784,13197.6367,4276.4827,80971.2124,89.6129,64362.6451,86471.5407,79.3276,0.923469
large_gas_field,oilman,9,17,7940258.02,122385.6406,14530.5953,4678.329,89763.7432,88.4573,71434.2905,95911.4187,77.8156,0.918367
large_gas_field,oilman,9,18,8706557.23,135914.1535,16047.164,5137.4385,99814.7094,87.2272,79523.1383,106705.969,76.2413,0.913265
large_gas_field,oilman,9,19,9564812.34,151390.0592,17774.5213,5662.6352,111319.0253,85.9225,88787.6302,119065.642,74.6029,0.908163
large_gas_field,oilman,9,20,10831463.5,174006.5859,20315.1247,6430.1587,128117.3332,84.5433,102302.423,137103.7402,75.4035,0.903061
large_gas_field,oilman,9,21,11908058.71,194424.7739,22570.688,7123.0787,143315.9763,83.0895,114560.7084,153445.6632,70.835,0.897959
large_gas_field,oilman,9,22,13113845.35,217879.5795,25149.8333,7919.0504,160785.3052,81.5612,128659.8631,172235.779,69.0231,0.892857
large_gas_field,oilman,9,23,14464326.38,244867.4796,28103.5347,8834.9238,180898.2484,79.9584,144903.7579,193877.2538,67.1449,0.887755
large_gas_field,oilman,9,24,15976865.14,275976.2043,31491.8567,9890.6423,204096.5237,78.2809,163652.5362,218847.777,65.2005,0.882653
large_gas_field,oilman,9,25,17670908.55,311903.6516,35385.8353,11109.8907,230904.8953,76.5289,185334.2776,247715.0079,63.1908,0.877551
large_gas_field,oilman,9,26,19568237.17,353481.675,39869.7553,12520.8994,261949.1876,74.7024,210459.8076,281156.1426,61.1168,0.872449
large_gas_field,oilman,9,27,21693245.22,401705.7555,45044.0573,14157.4512,297978.6949,72.8013,239641.0672,319982.2183,58.9797,0.867347
large_gas_field,oilman,9,28,24073254.24,457772.2534,51028.9593,16060.1478,339894.3372,70.8257,273614.2159,365168.6665,56.7809,0.862245
large_gas_field,oilman,9,29,26738864.34,523125.984,57969.0393,18278.0189,388784.6654,68.7755,313269.2093,417894.406,54.5222,0.857143
large_gas_field,oilman,9,30,32696077.6,659397.1721,72634.6927,22902.5742,490558.1176,66.6508,395663.1245,527542.5589,58.5341,0.852041
large_gas_field,oilman,9,31,36039818.91,750969.3247,82226.312,26010.2035,559177.544,64.4515,451425.7883,601619.6532,48.7288,0.846939
large_gas_field,oilman,9,32,39784809.18,858571.6874,93441.768,29661.8421,639857.2272,62.1776,517032.8558,688747.1932,46.418,0.841837
large_gas_field,oilman,9,33,43979198.28,985492.1122,106604.988,33969.0651,735078.7114,59.8292,594517.1426,791615.5651,44.0488,0.836735
large_gas_field,oilman,9,34,48676914.07,1135829.6212,122118.4627,39070.9812,847936.9543,57.4063,686415.0217,913580.946,41.6249,0.831633
large_gas_field,oilman,9,35,53938355.75,1314740.2267,140486.794,45142.5655,982326.4544,54.9088,795919.4248,1058867.4702,39.1507,0.826531
large_gas_field,oilman,9,36,59831170.44,1528774.0761,162349.04,52406.1057,1143196.4695,52.3367,927089.5952,1232844.4104,36.6309,0.821429
large_gas_field,oilman,9,37,66431122.89,1786346.6977,188523.8367,61147.1963,1336907.8283,49.6901,1085144.4069,1442413.7464,34.0711,0.816327
large_gas_field,oilman,9,38,73823069.63,2098410.3309,220073.6627,71737.5154,1571741.263,46.969,1276880.2553,1696562.3215,31.4774,0.811224
large_gas_field,oilman,9,39,82102049.98,2479430.3841,258398.2333,84667.9686,1858636.8385,44.1733,1511278.9887,2007165.0655,28.8571,0.806122
large_gas_field,oilman,9,40,103660438.56,3345252.4632,346424.89,114050.8636,2509755.7373,41.303,2042513.772,2711564.2646,33.1098,0.80102
large_gas_field,oilman,9,41,114045591.51,3959803.0716,407454.1287,134906.5059,2973174.9203,38.3582,2421754.7584,3213715.3727,22.4098,0.795918
large_gas_field,oilman,9,42,125676962.82,4732755.9635,483867.3793,161137.7523,3556343.2237,35.3388,2899265.9495,3845817.1422,19.9451,0.790816
large_gas_field,oilman,9,43,138704098.68,5720020.3985,581030.366,194641.9639,4301582.8197,32.2449,3509828.8059,4653832.8856,17.4805,0.785714
large_gas_field,oilman,9,44,153294490.85,7005111.9126,706947.304,238253.3586,5272122.7875,29.0764,4305415.2154,5706437.598,15.0333,0.780612
large_gas_field,oilman,9,45,169635730.08,8718200.9893,874079.626,296389.4531,6566526.7619,25.8334,5367051.8993,7110692.0972,12.6245,0.77551
large_gas_field,oilman,9,46,187937918.01,11073387.4271,1102904.67,376316.0286,8346925.0538,22.5158,6828036.9081,9042714.3935,10.2798,0.770408
large_gas_field,oilman,9,47,208436368.49,14448392.9229,1429523.6247,490851.6035,10899375.3944,19.1237,8923577.2978,11813255.8824,8.0309,0.765306
large_gas_field,oilman,9,48,231394633.03,19576144.2963,1923950.7933,664869.0822,14778972.2461,15.657,12110120.1649,16025349.0241,5.9177,0.760204
large_gas_field,oilman,9,49,257107889.32,28087475.7728,2741921.1447,953713.1273,21220902.1058,12.1158,17403385.774,23020880.9285,3.9915,0.755102
large_gas_field,oilman,9,50,333723972.48,51925815.0729,5034788.0333,1762700.8123,39261643.8177,8.5,32225769.196,42610932.2106,4.2468,0.75
offshore_platform_v2,oilman,10,1,5545980.6,65212.3995,7339.6,3850.0,46999.8356,118.0,37310.5196,50447.7995,,1.0
offshore_platform_v2,oilman,10,2,5820980.6,68357.7892,7654.3587,3979.9891,49349.3939,117.9544,39224.7041,52995.1274,117.0433,0.994898
offshore_platform_v2,oilman,10,3,6128980.6,71935.7327,8013.6909,4127.8513,52020.9458,117.8176,41400.1986,55890.8519,115.2888,0.989796
offshore_platform_v2,oilman,10,4,6473940.6,76000.8128,8422.9029,4295.8481,55055.3938,117.5896,43870.4478,59179.4026,113.6813,0.984694
offshore_platform_v2,oilman,10,5,6860295.8,80615.8944,8888.0794,4486.5711,58499.8821,117.2703,46674.0252,62912.0046,112.1662,0.979592
offshore_platform_v2,oilman,10,6,7293013.62,85852.7109,9416.1563,4702.992,62408.1995,116.8599,49854.9422,67147.1057,110.7172,0.97449
offshore_platform_v2,oilman,10,7,7777657.58,91793.8866,10015.0604,4948.5202,66842.3662,116.3582,53463.9985,71952.1327,109.2976,0.969388
offshore_platform_v2,oilman,10,8,8320458.82,98534.175,10693.8706,5227.072,71873.5122,115.7653,57559.4621,77404.4216,107.8882,0.964286
offshore_platform_v2,oilman,10,9,8928396.21,106182.4808,11462.9579,5543.1497,77583.4447,115.0812,62208.3981,83592.9525,106.4702,0.959183
offshore_platform_v2,oilman,10,10,9729310.67,116281.9903,12486.4872,5960.5269,85116.4294,114.3059,68335.3346,91753.0111,106.321,0.954082
offshore_platform_v2,oilman,10,11,10491907.33,126151.5609,13473.8469,6368.4018,92489.1017,113.4394,74342.0767,99746.4203,103.4356,0.948979
offshore_platform_v2,oilman,10,12,11346015.59,137367.1807,14592.879,6831.9051,100869.8851,112.4817,81172.521,108834.4422,101.9127,0.943878
offshore_platform_v2,oilman,10,13,12302616.84,150121.7479,15861.6242,7359.0058,110403.9725,111.4327,88945.9561,119175.1782,100.3349,0.938776
offshore_platform_v2,oilman,10,14,13374010.24,164638.4193,17300.8904,7958.9287,121259.3821,110.2926,97800.4711,130951.6173,98.6967,0.933674
offshore_platform_v2,oilman,10,15,14573970.85,181176.0229,18934.6927,8642.3702,133631.0952,109.0612,107896.409,144376.1785,96.9923,0.928571
offshore_platform_v2,oilman,10,16,15917926.73,200035.2532,20790.8042,9421.756,147745.743,107.7386,119420.2403,159695.8299,95.2171,0.923469
offshore_platform_v2,oilman,10,17,17423157.31,221566.0399,22901.3869,10311.548,163867.2014,106.3249,132589.2036,177198.2113,93.3681,0.918367
offshore_platform_v2,oilman,10,18,19109015.56,246176.5474,25303.8068,11328.6134,182303.3907,104.8199,147656.9143,197219.0537,91.4429,0.913265
offshore_platform_v2,oilman,10,19,20997176.8,274343.8043,28041.5069,12492.6686,203414.377,103.2237,164920.1144,220151.066,89.4397,0.908163
offshore_platform_v2,oilman,10,20,23712929.94,314565.5081,31972.0536,14154.8904,233541.5508,101.5362,189539.4358,252865.4959,90.143,0.903061
offshore_platform_v2,oilman,10,21,26081439.4,351757.183,35550.1746,15691.8916,261448.1515,99.7576,212388.5928,283199.2038,84.8727,0.897959
offshore_platform_v2,oilman,10,22,28734170.0,394507.4323,39644.1742,17458.6091,293542.0447,97.8877,238681.0756,318094.6155,82.6553,0.892857
offshore_platform_v2,oilman,10,23,31705228.27,443731.2514,44335.8887,19492.8572,330515.1798,95.9267,268988.3109,358307.2139,80.3572,0.887755
offshore_platform_v2,oilman,10,24,35032813.54,500513.1223,49721.9,21839.4538,373188.0386,93.8744,303988.194,404733.0382,77.979,0.882653
offshore_platform_v2,oilman,10,25,38759709.04,566142.8812,55916.5811,24551.7018,422536.9005,91.7309,344487.7315,458438.5395,75.5214,0.877551
offshore_platform_v2,oilman,10,26,42933832.0,642160.3232,63055.8981,27693.2351,479727.7353,89.4962,391451.1763,520697.6857,72.9859,0.872449
offshore_platform_v2,oilman,10,27,47608849.71,730411.1549,71302.1222,31340.3347,546158.7672,87.1703,446035.4059,593038.5918,70.374,0.867347
offshore_platform_v2,oilman,10,28,52844869.55,833118.1409,80849.8849,35584.8529,623514.5607,84.7532,509634.8324,677302.7368,67.6875,0.862245
offshore_platform_v2,oilman,10,29,58709211.77,952970.6405,91933.7452,40537.9375,713834.0934,82.2449,583937.9572,775719.5232,64.9288,0.857143
offshore_platform_v2,oilman,10,30,71638896.25,1199652.584,115042.4464,50732.4391,899473.5977,79.6454,736425.9585,977842.3906,69.6494,0.852041
offshore_platform_v2,oilman,10,31,78995127.13,1367992.9156,130400.141,57689.3536,1026515.9762,76.9546,841104.7673,1116387.6293,57.9038,0.846939
offshore_platform_v2,oilman,10,32,87234105.71,1566094.4907,148384.3262,65876.1973,1176095.5515,74.1726,964422.906,1279558.371,55.0809,0.841837
offshore_platform_v2,oilman,10,33,96461761.72,1800144.2055,169526.3743,75548.6519,1352910.186,71.2995,1110277.1511,1472495.6347,52.1883,0.836735
offshore_platform_v2,oilman,10,34,106796736.45,2077882.5761,194488.8677,87026.607,1562839.3782,68.3351,1283546.1523,1701634.7315,49.2308,0.831633
offshore_platform_v2,oilman,10,35,118371908.15,2409084.1586,224105.8124,100714.0079,1813309.9743,65.2795,1490394.6003,1975106.0354,46.2137,0.826531
offshore_platform_v2,oilman,10,36,131336100.46,2806221.5418,259438.2285,117126.3039,2113801.5982,62.1327,1738693.5868,2303288.8603,43.1433,0.821429
offshore_platform_v2,oilman,10,37,145855995.84,3285400.4276,301852.2576,136929.0896,2476558.6,58.8946,2038612.8662,2699591.7465,40.0265,0.816327
